roster,subject,number,title,description,unitsMinimum,unitsMaximum,gradingBasis,gradingBasisShort,gradingBasisLong,sessionCode,sessionBeginDt,sessionEndDt,sessionLong,openStatus,campus,campusDescr,maxEnroll,enrollCount,waitCount,notes_descrlong,meeting_days,meeting_time,meeting_location,instructors,course_id,course_title,course_full,review_id,text,rating,difficulty,workload,date,professors,grade,major,likes,isCovid
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,Z0VeUDd1f,Lectures are a work of art. Everything is so well put together to help the students learn material very well. Daisy speaks with great clarity and makes the material very understandable. I also love prof Lee's attentiveness to help students understand the material. Office hours were a blessing to help me learn the material as well.,5.0,2.0,3.0,2021-05-02T14:05:39.086Z,"Lillian Lee, Kit-Yee Daisy Fan",,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,g_Wq5nRV9n,"Really beginner friendly! Walker is an amazing prof but his lecture videos put me to sleep. He's really good at explaining topics and is always willing to help and work with students! It's a very simple and straightforward class. The workload wasn't too bad - definitely had to spend some time working on the assignments, but if you don't leave them til the last minute you'll be fine.",4.0,3.0,3.0,2021-05-02T07:34:59.705Z,Walker White,,,0.0,True
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,MdA58iFgl,"I loved this class so much. I had no background in CS but there are many resources and White does an amazing job explaining the material. The assignments were a lot of fun, but took a lot of time. The prelims were fair and very similar to practice ones. Overall definitely a class I would recommend anybody to take",5.0,4.0,4.0,2021-04-20T03:43:09.948Z,Walker White,,,0.0,True
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,enafAwSJk,"Like everyone else, I loved this class with Walker White.  He is super organized and has a very clear structure for the course.  He explains the why of what you are doing as you learn programming.  The projects are time-consuming so I suggest working with a partner.  I had no programming background but the course was manageable and fair.",4.0,4.0,4.0,2021-04-18T18:46:56.786Z,Walker White,,,0.0,True
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,OfDSFlK7p,"I agree with everyone. This is an amazing class. Prof White is an amazing lecturer. He is really engaging and makes the material fun to learn. I struggled in some places as this was my first real programming course, but it was really worth it  in the end. The assignments were tricky in some places, but they always offered many office hours (even though the OH would be packed sometimes).",5.0,3.0,3.0,2021-03-06T19:50:47.265Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,1w77wMAMv,Professor White was a great professor and he did teach me a lot about Computer Science. The class was going fine but COVID made things harder. The workload was not adjusted because of COVID.,3.0,5.0,5.0,2021-02-19T21:05:06.200Z,Walker White,,,0.0,True
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,0u6VVoNBzW,"My favorite class this fall semester. A big thank you to Walker White for creating the amazing video series! Sometimes it took me a while to wrap my head around a new concept or an assignment, but the process itself is really rewarding.",5.0,3.0,4.0,2021-01-13T06:08:53.522Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,pXN5HpxNj,Professor White and his videos made the semester very good. I had no experience with computer science before the class and he made it very capable of me to understand and do well in the course.,5.0,3.0,3.0,2020-12-16T15:55:51.277Z,Walker White,,,0.0,True
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,6taLnQIKsA,Amazing class! Really solidified my love for CS. I would highly suggest taking this even if you have AP credit because it provides a really great foundation that an HS class would not be able to do.,5.0,1.0,2.0,2020-10-07T17:03:26.968Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,wUDELTx2O,"Lectures were pretty good, assignments mega hard and mega long. DON'T start them at the last minute.",3.0,5.0,4.0,2020-10-06T05:59:25.313Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,AujWdtW2dKwA7i2YD,"Great prof! Assignments are very doable but can be time-consuming. Office hours are very helpful but unbelievably crowded closer to the due date. Exams are very theory-heavy, and doing well on assignments does not mean doing well on the exams. Start studying early.",5.0,2.0,3.0,2020-04-28T18:22:20.539Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,MRbrwNHaKizWbJbk6,Would recommend,5.0,3.0,4.0,2020-03-06T17:11:38.295Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,Q9YxS9AHHWBoA4GcE,"This class will take up like 20 hours a week, you must build a solid foundation in the very beginning of the class and attend consulting hours everyday to not fall behind. During the last few days of when the assignments are due, consulting hours will have a line of 150+ so get started early. I would also recommend not taking other code heavy classes when you're taking this one or else your semester will be insane. Professor White is really good at lecturing though, but the content is hard to grasp if you don't have prior experience.",4.0,4.0,4.0,2020-02-02T01:54:36.730Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,7CE9ZEZZF9GYwRrSQ,"Took in Spring 2018. Took this class as a first-time coder. The assignments were more NLP oriented our semester and were pretty easy. Workload consisted of around 5-6 assignments and weekly labs. Prelims were pretty fair. DO THE PRACTICE PRELIMS AND REVIEW LABS!! I absolutely loved Bracy's powerpoints. The color coding, the diagrams, and the flow of call frames were all used so well. The consultants and TAs were also very helpful! Note: Consulting hours can get wild close to deadlines so get started on assignments asap and ask consultants all your conceptual questions during lab.",5.0,3.0,4.0,2020-01-07T03:27:08.749Z,"Lillian Lee, Anne Bracy",,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,DniJ8qNkvmirvSdM2,I took this class in the spring which I think was a bad idea. The class overall is ok but needs a lot of time commitment and staying on top of the material as it is very fast-paced for an intro class. The assignments take a long time and expect to stay in office hours for long times getting help on the assignments.,4.0,3.0,4.0,2019-11-08T21:58:48.425Z,Anne Bracy,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,fpCdq4sZ8cauQMnsE,Assignments were fun and we learned a lot of important OO concepts.,5.0,3.0,3.0,2019-11-08T16:04:55.974Z,Anne Bracy,,,1.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,fMwqGzJtzTKPj4Arr,My favorite class so far! Assignments were long but very rewarding.,5.0,3.0,4.0,2019-10-25T19:00:39.523Z,Anne Bracy,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,k8Jm8Xa7bDhjPrsQp,"Interesting course, relatively high workload for Cornell courses in general, but comparable for other CS courses. Did not really enjoy Bracey's lectures too much but the material was well organized and labs were interesting",3.0,3.0,4.0,2019-10-25T16:44:02.320Z,Anne Bracy,,,1.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,cSJL75zWeWawFhjnS,Very difficult if you have no coding experience budget for at least 12-15 hours of work a week,2.0,4.0,4.0,2019-10-25T16:06:13.153Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,miDhw4DYadXsopDox,I think due to the fact many students go in with some computational background it is very easy to continuously find yourself preforming below average if you do not have this. That being said there is opportunity for you to regain some of this through partnered projects. If you do not have any experience I highly suggest you find yourself a slightly more experienced partner. The projects are the most difficult part,4.0,4.0,3.0,2019-08-05T16:41:42.342Z,Anne Bracy,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,JFmzShNbMjgq7obhB,jb,3.0,3.0,3.0,2019-07-16T19:40:55.730Z,Charles Van Loan,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,Jbvg5qjXmMcnex4AS,"Learned SO much about coding, but the class was pretty difficult if you don't have much prior coding experience. Exams and assignments were very hard.",4.0,4.0,4.0,2019-05-17T04:03:55.611Z,Anne Bracy,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,i24Et8PXR34EKcXgA,"If you took AP CS, then you will be set for this class! CS 1110 does a pretty good job at teaching from basic CS principles, and Walker White is a great lecturer.",4.0,3.0,3.0,2019-05-02T00:59:23.065Z,Walker White,,,1.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,EL8FnS4cgN3AQAy8T,"Professor Bracy is an absolute goddess in this class! I took this class for the engineering requirement thinking that I would NEVER pursue computer science in college. Now I'm a prospective CS major! The assignments, although often a lot of work (GET STARTED EARLY!) are extremely fun if you allot enough time for them. Pro tip: sign up for this class with a friend! You're going to want a partner you can count on, especially for the longer projects",5.0,3.0,3.0,2019-04-23T15:09:37.393Z,Anne Bracy,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,2CuJN5yyFDenvcouJ,"One of my favorite classes at Cornell! Walker White is amazing and genuinely wants to help, especially if you've never taken CS before. Assignments are quite time consuming, but you learn a lot from them. If you put in the work, you will do fine in the course and learn so much!",5.0,3.0,4.0,2019-04-20T19:48:37.318Z,Walker White,,,1.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,YYgz84Hy6fGh3BTDu,"Anne Bracy is the best professor at Cornell!! She is an incredible woman, definitely recommend attending her lectures and stopping by her office hours to interact with her one on one. The material sneaks up on you a little bit in this course because the labs are easy and you don't have any homework, and then you realize that if you don't practice coding at all, you won't learn to code. Assignments take a VERY long time and consulting hours are always full. Still everyone in every major should take this class, you learn so much and it's a great skill to have!",4.0,3.0,4.0,2019-04-19T20:01:50.528Z,"Anne Bracy, Lillian Lee",,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,Rr7fZrreituGSW89L,cool,5.0,3.0,4.0,2019-04-09T14:45:44.142Z,Anne Bracy,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,ykH4E6P75JSsn8a59,"Walker White is a great prof. Would definitely take the class again. Fun, entertaining but also somewhat challenging assignments at times. Put time into the assignments and you'll be fine in the class.",5.0,3.0,3.0,2019-02-27T15:22:33.081Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,8LT9A73edt9hpgYKv,Incredible class with a great professor. Can be difficult at times but generally the labs and assignments are clear and straightforward. Not much work outside of assignments.,5.0,3.0,3.0,2019-02-11T16:42:14.581Z,Walker White,,,0.0,False
,CS,1110,,,,,,,,,,,,,,,,,,,,,,,qigJmZFGbwcyMvQ2x,Introduction to Computing Using Python,cs 1110 introduction to computing using python,3nmjGrZbgBoKjhh2D,I came in with very limited experience and was able to do all of the assignments by myself. The only bad thing is the overcrowded office hours. Also loved Walker!,5.0,3.0,3.0,2019-01-30T03:29:46.058Z,Walker White,,,1.0,False
